Date,Username,User tag,Content,Mentions,link
"2024-11-06,21:07:26",aymen._1,#0,Nyo york,,
"2024-11-06,21:07:30",soheibb,#0,mnl3boch Minecraft <@835212854185295892>,aymen._1#0,
"2024-11-06,21:07:45",baldguy_,#0,<@217623121254023169>,cybert7#0,
"2024-11-06,21:09:54",emyyyyyyyyyy,#0,,samado.#0,
"2024-11-06,21:10:05",emyyyyyyyyyy,#0,Chftha w dhkt,sarsouri#0,
"2024-11-06,21:10:07",emyyyyyyyyyy,#0,Sayi,,
"2024-11-06,21:10:09",emyyyyyyyyyy,#0,,,
"2024-11-06,21:11:05",sarsouri,#0,chkon b3thalk,emyyyyyyyyyy#0,
"2024-11-06,21:11:13",sarsouri,#0,chkoun hada li ychti lmsilla kima ana,,
"2024-11-06,21:11:17",emyyyyyyyyyy,#0,7tha nimz,sarsouri#0,
"2024-11-06,21:11:30",emyyyyyyyyyy,#0,Lbatnya abvious,sarsouri#0,
"2024-11-06,21:11:42",sarsouri,#0,<@265538795472945152> <:ALG_Dayxerheart:1109253010091151430>,nemouz#0、emyyyyyyyyyy#0,
"2024-11-06,21:11:52",samado.,#0,,emyyyyyyyyyy#0,
"2024-11-06,21:12:40",emyyyyyyyyyy,#0,,samado.#0,
"2024-11-06,21:13:13",samado.,#0,,emyyyyyyyyyy#0,
"2024-11-06,21:15:58",emyyyyyyyyyy,#0,,samado.#0,
"2024-11-06,21:16:46",samado.,#0,,emyyyyyyyyyy#0,
"2024-11-06,21:17:09",7xr.,#0,,,
"2024-11-06,21:17:27",jaauumme,#0,<@540549154871443473>,vertfemboy#0,
"2024-11-06,21:17:50",jaauumme,#0,Go back,,
"2024-11-06,21:18:03",alectrona_666,#0,hsbiya lah,soheibb#0,
"2024-11-06,21:18:04",thefalleen,#0,cc,samado.#0,
"2024-11-06,21:18:16",samado.,#0,kan m3aya dazai tagitk bach tji,thefalleen#0,
"2024-11-06,21:19:08",thefalleen,#0,ih mchftch disc rah m7lol brk,samado.#0,
"2024-11-06,21:19:13",samado.,#0,<@835212854185295892>,aymen._1#0,
"2024-11-06,21:19:16",thefalleen,#0,<@835212854185295892> cc slm,aymen._1#0,
"2024-11-06,21:19:17",thefalleen,#0,cv,,
"2024-11-06,21:19:28",samado.,#0,chft knt tkhdm capcut,thefalleen#0,
"2024-11-06,21:20:03",fancyfae,#0,https://tenor.com/view/taylor-taylor-swift-the-tortured-poets-department-fortnight-fortnight-music-videos-gif-2442841456148038116,,
"2024-11-06,21:20:42",samado.,#0,https://tenor.com/view/blast-bullet-dart-enduring-getting-gif-13109860011106396130,fancyfae#0,
"2024-11-06,21:21:52",yuriiiiiiiiie,#0,,,
"2024-11-06,21:21:59",cybert7,#0,,fancyfae#0,https://cdn.discordapp.com/attachments/840535839138119680/1303816674998222898/voice-message.ogg?ex=672dca27&is=672c78a7&hm=5f062cd3b12b943de564268045c9de56d718607e5c177cfde3a65e6922b20eab&
"2024-11-06,21:22:11",soheibb,#0,m3ndich asln ghi bghit nchofah chaygol😂,alectrona_666#0,
"2024-11-06,21:22:37",alectrona_666,#0,https://tenor.com/view/cap-thats-cap-eyeglasses-selfie-boy-gif-919502098173432275,soheibb#0,
"2024-11-06,21:22:50",soheibb,#0,welh elh nkdb elik,alectrona_666#0,
"2024-11-06,21:22:53",x.abdela.x.nabil.x7629,#0,slm,,
"2024-11-06,21:23:02",cybert7,#0,<@1258746443963961347> wesh derti fiha?,alectrona_666#0,
"2024-11-06,21:23:13",alectrona_666,#0,Yas i found informations,cybert7#0,
"2024-11-06,21:23:16",cybert7,#0,Bello and the bello scale,x.abdela.x.nabil.x7629#0,
"2024-11-06,21:23:19",alectrona_666,#0,not thanks to u 😡,,
"2024-11-06,21:23:22",jaauumme,#0,<@540549154871443473>,vertfemboy#0,
"2024-11-06,21:23:27",cybert7,#0,,alectrona_666#0,https://cdn.discordapp.com/attachments/840535839138119680/1303817046861025320/voice-message.ogg?ex=672dca7f&is=672c78ff&hm=bf4e40a89e61e80e031e21ad2ce69cb8fc0e8896dbb813153798e8cc7ea1f69f&
"2024-11-06,21:23:37",fancyfae,#0,Haha 😂 you almost fooled me I thought it was a fake pic as usual,cybert7#0,
"2024-11-06,21:23:45",vertfemboy,#0,ouiii,jaauumme#0,
"2024-11-06,21:23:49",x.abdela.x.nabil.x7629,#0,ypp bghya tbr7i ?,cybert7#0,
"2024-11-06,21:23:51",cybert7,#0,It's worse,fancyfae#0,
"2024-11-06,21:23:54",jaauumme,#0,Join back 😦,vertfemboy#0,
"2024-11-06,21:24:03",yuriiiiiiiiie,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1303817194643394690/Standard_recording_64.mp3?ex=672dcaa2&is=672c7922&hm=5d32a1d21d35a5bd0da0f50b6fbeab8cc80df41e1189c45f67ed6ef23886d499&
"2024-11-06,21:24:10",jaauumme,#0,:(*,,
"2024-11-06,21:24:17",cybert7,#0,Seriously inshaa Allah you can go there ❤️,alectrona_666#0,
"2024-11-06,21:24:19",fancyfae,#0,Wdym <:ALG_ICANT:1046555506933768233> <:ALG_ICANT:1046555506933768233>,cybert7#0,
"2024-11-06,21:24:26",cybert7,#0,It's a 9iw,fancyfae#0,
"2024-11-06,21:24:27",vertfemboy,#0,dsl sahbi kayn bzaf twagg,jaauumme#0,
"2024-11-06,21:24:29",cybert7,#0,<:ALG_kekw:852170231673782332>,,
"2024-11-06,21:24:35",alectrona_666,#0,Tysm<:ALG_tehee:1171127337027391578>,cybert7#0,
"2024-11-06,21:24:39",fancyfae,#0,Ik <:ALG_kekw:852170231673782332> <:ALG_kekw:852170231673782332> <:ALG_kekw:852170231673782332>,cybert7#0,
"2024-11-06,21:24:43",alectrona_666,#0,https://tenor.com/view/cat-dance-happy-gif-18316730,,
"2024-11-06,21:24:45",jaauumme,#0,Accept ajout,vertfemboy#0,
"2024-11-06,21:25:01",fancyfae,#0,https://tenor.com/view/joe-biden-biden-presidential-debate-huh-confused-gif-4375529952616887689,,
"2024-11-06,21:25:11",yuriiiiiiiiie,#0,<:ALG_kekw:852170231673782332> <:ALG_kekw:852170231673782332>,,
"2024-11-06,21:26:07",hotsana.,#0,Cc,,
"2024-11-06,21:26:14",cybert7,#0,Jit nghanilk wellah ya sousou khedek nboso 7shemt hna godam rjal,alectrona_666#0,
"2024-11-06,21:26:15",samado.,#0,https://tenor.com/view/are-you-serious-ru-serious-serious-nigga-what-what-gif-21917760,yuriiiiiiiiie#0,
"2024-11-06,21:27:09",hotsana.,#0,,cybert7#0,https://cdn.discordapp.com/attachments/840535839138119680/1303817977329614908/image0.gif?ex=672dcb5d&is=672c79dd&hm=08364505a83b70d726730d37abcd7b6f67ac42308df5d79e30ce4815749d6377&
"2024-11-06,21:27:19",yuriiiiiiiiie,#0,chahou samadou ma3jbatkch,samado.#0,
"2024-11-06,21:28:16",samado.,#0,nn 3jbtni,yuriiiiiiiiie#0,
"2024-11-06,21:28:33",yuriiiiiiiiie,#0,<@907672906358747136> chouf cha ysm3o f tissemsilt,sarsouri#0,
"2024-11-06,21:29:35",sarsouri,#0,wtff tissemsilt yhdro bl 3arbia ?,yuriiiiiiiiie#0,
"2024-11-06,21:30:05",alectrona_666,#0,dont say that again its weird,cybert7#0,
"2024-11-06,21:30:11",yuriiiiiiiiie,#0,wah hadek mana3rfo,sarsouri#0,
"2024-11-06,21:30:28",cybert7,#0,Wesh nghnilk nti thani?,hotsana.#0,
"2024-11-06,21:30:43",cybert7,#0,El mawt,alectrona_666#0,
"2024-11-06,21:31:02",moha16bn,#0,OK,,
"2024-11-06,21:32:19",itscc10,#0,<@333599387580104704> <:ALG_psykokwak:1137579596817104966>,l0ne_57#0,
"2024-11-06,21:32:42",beluga1489,#0,,,
"2024-11-06,21:36:25",sarsouri,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1303820308565852181/image.png?ex=672dcd89&is=672c7c09&hm=1e8c30178f76df04392476b0c3de4e56f39c29860b486152f3d889656a91009c&
"2024-11-06,21:36:27",yuriiiiiiiiie,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1303820316212199495/Standard_recording_29.mp3?ex=672dcd8b&is=672c7c0b&hm=dcc7bc45a9da7ef72c8963ade31c03d0c19c19598e1d89f57b3e43883531f433&
"2024-11-06,21:36:27",thefalleen,#0,y9om bil 3amal,samado.#0,
"2024-11-06,21:36:33",yuriiiiiiiiie,#0,<@907672906358747136> asm3 nhdro français,sarsouri#0,
"2024-11-06,21:37:01",yuriiiiiiiiie,#0,nghnou*,,
"2024-11-06,21:37:08",sarsouri,#0,wchi hiya lfronsi,yuriiiiiiiiie#0,
"2024-11-06,21:37:17",yuriiiiiiiiie,#0,asm3,,
"2024-11-06,21:37:29",samado.,#0,chikor,thefalleen#0,
"2024-11-06,21:38:14",sarsouri,#0,old but gold,yuriiiiiiiiie#0,
"2024-11-06,21:38:21",yuriiiiiiiiie,#0,kayna,sarsouri#0,
"2024-11-06,21:38:22",samado.,#0,<@841824603994718219> الاغنية التي يبحث عنها الملايين,yuriiiiiiiiie#0、mohammed2721#0,
"2024-11-06,21:38:50",baldguy_,#0,me and kabylia,sarsouri#0,
"2024-11-06,21:39:04",edwardkenwayy,#0,Me and yurie,sarsouri#0,
"2024-11-06,21:39:46",kitter969,#0,<:ALG_Sadge:1188883647772758106>,,
"2024-11-06,21:40:27",cybert7,#0,<:ALG_kekw:852170231673782332>,sarsouri#0,
"2024-11-06,21:40:42",kitter969,#0,simping her for week until she post her pics with bf,,
"2024-11-06,21:41:03",edwardkenwayy,#0,Thats when u should simp harder,kitter969#0,
"2024-11-06,21:41:24",kitter969,#0,1v1 is ez,edwardkenwayy#0,
"2024-11-06,21:41:33",edwardkenwayy,#0,Exactly,kitter969#0,
"2024-11-06,21:42:33",kitter969,#0,brb simping,,
"2024-11-06,21:42:34",imaydo,#0,<:ALG_Weirdge:952348090327760946>,cybert7#0,
"2024-11-06,21:43:35",cybert7,#0,<:ALG_behave:1170026094934642789>,imaydo#0,
"2024-11-06,21:43:53",yassine_mhm,#0,<@1175876047863038122> wchno had champ wtf,kitter969#0,https://cdn.discordapp.com/attachments/840535839138119680/1303822184690614353/League_of_Legends_TM_Client_2024-11-06_21-26-36.mp4?ex=672dcf48&is=672c7dc8&hm=a47b5535468e374508072d7b972e3985bdd50a2211f5b4fa9190775a54e1d5cc&
"2024-11-06,21:46:06",love.rias,#0,wp but shit looks like silver ngl,yassine_mhm#0,
"2024-11-06,21:46:53",.coool,#0,<a:catbored:795566636710101024> <a:catbored:795566636710101024>,,
"2024-11-06,21:47:12",yassine_mhm,#0,normal dkhlt nsayiha,love.rias#0,
"2024-11-06,21:47:14",yassine_mhm,#0,broken,,
"2024-11-06,21:48:02",.coool,#0,win rahom lbnat !!,lb9999b#0,
"2024-11-06,21:48:38",love.rias,#0,what im saying is why tf they stacking bot while top teir1 is pushed,yassine_mhm#0,
"2024-11-06,21:49:20",yassine_mhm,#0,idk kolma ji tkhlas season ywlo y7toni m3a had lm9wdin idk why,love.rias#0,
"2024-11-06,21:49:38",yassine_mhm,#0,mid dyali 0/8 feeda kata,,
"2024-11-06,21:50:09",love.rias,#0,gimme the op.gg,yassine_mhm#0,
"2024-11-06,21:50:14",love.rias,#0,lemme see,,
"2024-11-06,21:52:11",me_lly,#0,bl3 fomk a lhomar,,
"2024-11-06,21:52:36",khalil0uu,#0,<:ALG_HUH:1045009583183233174>,,
"2024-11-06,21:52:56",khalil0uu,#0,https://tenor.com/view/happy-food-dance-yas-girl-gif-8667783228017317817,,
"2024-11-06,21:53:39",bill8109,#0,<@265538795472945152> tji cs ?,nemouz#0,
"2024-11-06,21:54:45",aymen._1,#0,Bouzalof,,
"2024-11-06,21:55:05",bill8109,#0,T3 l7alouf,aymen._1#0,
"2024-11-06,21:55:36",aymen._1,#0,Vajin hada ytb3 baz,bill8109#0,
"2024-11-06,21:55:42",aymen._1,#0,Khtiik akhina,,
"2024-11-06,21:55:49",aymen._1,#0,Ydor m3a w7d smoh anes,,
"2024-11-06,21:56:00",bill8109,#0,Anes client 3ndi,aymen._1#0,
"2024-11-06,21:56:15",all_i,#0,https://tenor.com/view/lick-water-cat-speed-fast-gif-15849413971037490889,,
"2024-11-06,21:56:20",bill8109,#0,Ki nhbs lkhadama I can agree with u,,
"2024-11-06,21:56:28",bill8109,#0,Bach mnkhsrch client,,
"2024-11-06,21:57:28",aymen._1,#0,Rak t3sl hbubu,,
"2024-11-06,21:57:38",bill8109,#0,Yjini  <@265538795472945152> lel khadma just cause I work near a middle school,nemouz#0、aymen._1#0,
"2024-11-06,21:57:48",bill8109,#0,<:ALG_kekw:852170231673782332> <:ALG_kekw:852170231673782332> <:ALG_kekw:852170231673782332>,,
"2024-11-06,21:58:01",lillebarrow,#0,<:ALG_theuncaty:1137537510621335634>,,
"2024-11-06,21:58:13",hotsana.,#0,Ya tayba,cybert7#0,
"2024-11-06,21:58:21",bill8109,#0,Khatra rah lwahad galha a3tini number gatlou mazal m3ndich nkhdm b T3 mama,,
"2024-11-06,21:58:42",bill8109,#0,Jahdha tl3t l cem mskina,,
"2024-11-06,21:59:00",hotsana.,#0,Pedophile hda,bill8109#0,
"2024-11-06,21:59:23",bill8109,#0,<@265538795472945152> ghire azrb arwah,nemouz#0、hotsana.#0,
"2024-11-06,21:59:27",bill8109,#0,برر روحك,,
"2024-11-06,21:59:43",bill8109,#0,Goulham bli bghit diralha Les cours brk,,
"2024-11-06,21:59:50",akboom,#0,<@842912997848383508>,burkenbag.#0,
"2024-11-06,22:00:11",akboom,#0,<@103458988774928384>,lycxn#0,
"2024-11-06,22:00:51",akboom,#0,<@314159208184414208>,abder#0,
"2024-11-06,22:01:27",nemouz,#0,<:ALG_kekw:852170231673782332>,bill8109#0,
"2024-11-06,22:02:00",bill8109,#0,Tji cs nstanak wla nbda,nemouz#0,
"2024-11-06,22:02:06",bill8109,#0,I'm ranking,,
"2024-11-06,22:02:12",nemouz,#0,jibli jaretkom nemriya ma tlasaglich tikiyat t3 mineurat,bill8109#0,
"2024-11-06,22:02:27",bill8109,#0,Kayna wahad lhaja,nemouz#0,
"2024-11-06,22:02:27",nemouz,#0,abda abda mn9drch nl3b drk,bill8109#0,
"2024-11-06,22:02:53",sarsouri,#0,nymzz hbs ma dor godam les cem,,
"2024-11-06,22:03:05",lycxn,#0,>,akboom#0,
"2024-11-06,22:03:06",sarsouri,#0,7rgtna,,
"2024-11-06,22:03:07",.coool,#0,<:ALG_Djawed:1267219975471628378>,,
"2024-11-06,22:03:08",lycxn,#0,?,,
"2024-11-06,22:03:14",cybert7,#0,HHHHHHHHHHHHHHHH,hotsana.#0,
"2024-11-06,22:03:52",akboom,#0,we need a good player to carry us like you ( totally not saying this just so you come),lycxn#0,
"2024-11-06,22:04:02",yassersth,#0,سلام خاوتي,,
"2024-11-06,22:04:06",bill8109,#0,,nemouz#0,https://cdn.discordapp.com/attachments/840535839138119680/1303827276756025394/rn_image_picker_lib_temp_b348c81c-1731-4999-b411-72888ab3e9d9.jpg?ex=672dd406&is=672c8286&hm=683d91d2c4c27721da0226a2a95dff024f43acc1f152fb7a903ea42aa7d560cb&
"2024-11-06,22:04:09",bill8109,#0,<@265538795472945152> jbt account mrid,nemouz#0,
"2024-11-06,22:04:10",yassersth,#0,شكون يلعب chess,,
"2024-11-06,22:04:18",nemouz,#0,,sarsouri#0,https://cdn.discordapp.com/attachments/840535839138119680/1303827326919774260/Snaptik.app_7433099560521567494.mp4?ex=672dd412&is=672c8292&hm=69758f0bd8074b717eb1cc6c03cc51bd5812d199f4c738b7c718d1dd7a6cb80d&
"2024-11-06,22:04:33",lycxn,#0,"ofc, sure gimme a sec",akboom#0,
"2024-11-06,22:04:43",yassersth,#0,Mdr,nemouz#0,
"2024-11-06,22:06:42",inxdwetrusted,#0,<:ALG_EZ:912103139342172210><a:e_cclap:874279023759470603>,nemouz#0,
"2024-11-06,22:06:45",inxdwetrusted,#0,<a:e_pepeJAMMER:874374299677491321>,,
"2024-11-06,22:07:30",yuriiiiiiiiie,#0,alizi,,
"2024-11-06,22:07:36",yuriiiiiiiiie,#0,ci le to de dormit,,
"2024-11-06,22:07:40",yuriiiiiiiiie,#0,R,,
"2024-11-06,22:09:19",akboom,#0,rak dayr update ?,lycxn#0,
"2024-11-06,22:09:33",mike.tsu_x,#0,aywaaaa,nemouz#0,
"2024-11-06,22:09:43",burkenbag.,#0,Alo,akboom#0,
"2024-11-06,22:10:39",_ego.0,#0,It’s not my aesthetic tbh but i liked so i bought it ( I don’t wear it at all ),yuriiiiiiiiie#0,
"2024-11-06,22:11:35",yuriiiiiiiiie,#0,tzidilha sundress <:ALG_Moon:822091070015406091>,_ego.0#0,
"2024-11-06,22:12:29",_ego.0,#0,"Exactly tji m3a sundress and clean makeup but damn it’s jus not my aesthetic, but u never know, is can still do that look if i ever felt like it",yuriiiiiiiiie#0,
"2024-11-06,22:12:39",_ego.0,#0,I got that and white one,,
"2024-11-06,22:12:50",kitter969,#0,🥵,_ego.0#0,
"2024-11-06,22:12:57",_ego.0,#0,9wd,kitter969#0,
"2024-11-06,22:13:00",kitter969,#0,saved,,
"2024-11-06,22:13:07",kitter969,#0,nice hair,,
"2024-11-06,22:13:13",_ego.0,#0,I’m scared of u,kitter969#0,
"2024-11-06,22:13:27",_ego.0,#0,"Lah yberk , ybrk fik casta",kitter969#0,
"2024-11-06,22:13:45",kitter969,#0,brb,,
"2024-11-06,22:13:54",_ego.0,#0,Roh t9wd,,
"2024-11-06,22:14:12",yuriiiiiiiiie,#0,tizidi diri cha3rek wavyy yji hayel,_ego.0#0,
"2024-11-06,22:14:15",kitter969,#0,too late,,
"2024-11-06,22:14:35",_ego.0,#0,"I knooooooow, would look so pretty",yuriiiiiiiiie#0,
"2024-11-06,22:14:40",kitter969,#0,who gonna stop me,,
"2024-11-06,22:14:40",_ego.0,#0,<:SH_yellow_cringe2:1273020279215493274>,kitter969#0,
"2024-11-06,22:14:50",_ego.0,#0,Nd3i 3lik,kitter969#0,
"2024-11-06,22:15:18",kitter969,#0,my life is already suck nothing gonna change,,
"2024-11-06,22:15:25",kitter969,#0,Aaaaaaaaaaaaaaah,,
"2024-11-06,22:15:53",_ego.0,#0,Nah it can always change for the worse,,
"2024-11-06,22:15:58",_ego.0,#0,<:3_Ce_lipbite:1054673650302849045>,,
"2024-11-06,22:16:01",kitter969,#0,jokes beside,,
"2024-11-06,22:16:11",edwardkenwayy,#0,Salut,,
"2024-11-06,22:16:20",kitter969,#0,ribbon look so coquette,,
"2024-11-06,22:16:40",_ego.0,#0,I know <a:ALG_Lmfao:822067665786503218>,kitter969#0,
"2024-11-06,22:17:04",_ego.0,#0,I find it funny coz it’s not my vibes,,
"2024-11-06,22:17:14",_ego.0,#0,Nn dsl,edwardkenwayy#0,
"2024-11-06,22:17:25",yuriiiiiiiiie,#0,salem,edwardkenwayy#0,
"2024-11-06,22:17:28",edwardkenwayy,#0,Pourquoi mommy,_ego.0#0,
"2024-11-06,22:17:37",_ego.0,#0,Ayah <:3_yummy:1055752690661068831>,edwardkenwayy#0,
"2024-11-06,22:17:39",edwardkenwayy,#0,Ca va yuriee,yuriiiiiiiiie#0,
"2024-11-06,22:17:48",edwardkenwayy,#0,Nchrilk louboutin w ysl,_ego.0#0,
"2024-11-06,22:17:49",yuriiiiiiiiie,#0,ghaya w nta ?,edwardkenwayy#0,
"2024-11-06,22:17:55",kitter969,#0,nn everything is ur vibe tabe3 ghaleb,_ego.0#0,
"2024-11-06,22:18:03",edwardkenwayy,#0,Ca vaaa n9olk happy bday ?,yuriiiiiiiiie#0,
"2024-11-06,22:18:10",_ego.0,#0,Hawjiyanaaa Mngoulch la,edwardkenwayy#0,
"2024-11-06,22:18:24",kitter969,#0,Aaaaaaaaaaaaaaah can't believe I'm simping too hard,,
"2024-11-06,22:18:25",edwardkenwayy,#0,🫦,_ego.0#0,
"2024-11-06,22:18:28",yuriiiiiiiiie,#0,ki telhag 00:00 not now,edwardkenwayy#0,
"2024-11-06,22:18:31",_ego.0,#0,Kifh mfhmtch,kitter969#0,
"2024-11-06,22:18:42",_ego.0,#0,Nigga,kitter969#0,
"2024-11-06,22:18:51",kitter969,#0,u don't know طابع غالب,_ego.0#0,
"2024-11-06,22:19:10",_ego.0,#0,Nn,kitter969#0,
"2024-11-06,22:19:36",edwardkenwayy,#0,C quoi le sujet stp,,
"2024-11-06,22:19:47",love.rias,#0,kayna,,
"2024-11-06,22:20:13",kitter969,#0,it mean ur too beautiful even if u  wear a bag of potato u will look good on it,_ego.0#0,
"2024-11-06,22:20:14",nemouz,#0,,edwardkenwayy#0,https://cdn.discordapp.com/attachments/840535839138119680/1303831335735001088/Snapinsta.app_video_8240832980BF5DE8F8D9D6F971E6A3B8_video_dashinit.mp4?ex=672dd7ce&is=672c864e&hm=08c2a5df40c1da46e83d41f62f87aba452c12dcb8dfe0868109dbdcfff959587&
"2024-11-06,22:20:37",kitter969,#0,Aaaaaaaaaaaaaaah can't believe I'm explaining this,,
"2024-11-06,22:20:48",su.nny_,#0,shhh shhh shh shh,nemouz#0,
"2024-11-06,22:20:50",love.rias,#0,i'd put everything i own on the fact that u record those vids,nemouz#0,
"2024-11-06,22:20:51",the_doorkeeper,#0,bruh,kitter969#0,
"2024-11-06,22:21:00",_ego.0,#0,"Ooooooh, i acc like that, thank u <:AGR_RedBow:1300050387209945228> <:ALG_tehee:1171127337027391578>",kitter969#0,
"2024-11-06,22:21:03",edwardkenwayy,#0,Bruh,kitter969#0,
"2024-11-06,22:21:07",.coool,#0,,nemouz#0,https://cdn.discordapp.com/attachments/840535839138119680/1303831556690935829/FDownloader.Net_462199214_649600680920775_4579708134859954069_n_360p_SD.mp4?ex=672dd803&is=672c8683&hm=eef45225b67052b5dcdf3cc89d71f0e1b7e23e51faa5db093a9fdab85026f1cb&
"2024-11-06,22:21:11",edwardkenwayy,#0,The fact its on gc is even worse,,
"2024-11-06,22:21:28",_ego.0,#0,Jc*,edwardkenwayy#0,
"2024-11-06,22:21:48",kitter969,#0,<:ALG_kekw:852170231673782332>,edwardkenwayy#0,
"2024-11-06,22:21:49",edwardkenwayy,#0,Medili role taek,_ego.0#0,
"2024-11-06,22:22:04",nemouz,#0,,.coool#0,https://cdn.discordapp.com/attachments/840535839138119680/1303831796718374983/y2mate.com_-__480p.mp4?ex=672dd83c&is=672c86bc&hm=186f3c283f9d47518356ddf17942cbd8af8f415e0edf62e0f7f0ab22bb06b867&
"2024-11-06,22:22:05",love.rias,#0,https://tenor.com/view/ip-address-meme-gif-24881744,nemouz#0,
"2024-11-06,22:22:08",love.rias,#0,same vibe,,
"2024-11-06,22:22:21",kitter969,#0,bulking arc,,
"2024-11-06,22:22:23",edwardkenwayy,#0,Whats her @,,
"2024-11-06,22:22:26",_ego.0,#0,bb role gift add <@265538795472945152>,nemouz#0、edwardkenwayy#0,
"2024-11-06,22:22:26",Booster Bot,#3521,"**Please provide one of the following options**
 `bb role <create | name | color | icon | delete>`",,
"2024-11-06,22:22:31",.coool,#0,,nemouz#0,https://cdn.discordapp.com/attachments/840535839138119680/1303831909293363250/FDownloader.Net_462315794_1201488167590206_160284726983149135_n_360p_SD.mp4?ex=672dd857&is=672c86d7&hm=8ae75292580399759040e1bd5ba6a9600feeec3fbab8148fbddb31abc0c12d93&
"2024-11-06,22:22:36",.coool,#0,hak hadi ma tali,,
"2024-11-06,22:22:42",_ego.0,#0,La ghlat,,
"2024-11-06,22:22:46",_ego.0,#0,HHHHHHHHHHHHHHHHHH,,
"2024-11-06,22:23:07",nemouz,#0,,_ego.0#0,https://cdn.discordapp.com/attachments/840535839138119680/1303832060888354928/VID_165710713_161955_962.mp4?ex=672dd87b&is=672c86fb&hm=6dea99e3cdb5dd9de8e19056617ebb595ab0e72998f0c1061e96e377ab7c3aaa&
"2024-11-06,22:23:10",kitter969,#0,hbet serwalo,.coool#0,
"2024-11-06,22:23:11",edwardkenwayy,#0,😑😑😑😑😑😑,,
"2024-11-06,22:23:11",love.rias,#0,https://tenor.com/view/%D9%86%D8%A7%D9%85%D8%AC%D9%88%D9%86-%D8%A7%D9%84%D8%B9%D8%A8-gif-15367456245004328180,nemouz#0,
"2024-11-06,22:23:29",.coool,#0,nn photoshop,kitter969#0,
"2024-11-06,22:23:32",kitter969,#0,<:ALG_Sadge:1188883647772758106>,,
"2024-11-06,22:23:37",love.rias,#0,https://tenor.com/view/real-spider-man-sad-walking-rain-gif-1924155781469686297,kitter969#0,
"2024-11-06,22:24:01",edwardkenwayy,#0,Oh je suis chikorek,,
"2024-11-06,22:24:17",nemouz,#0,,edwardkenwayy#0,https://cdn.discordapp.com/attachments/840535839138119680/1303832355563245578/Snaptik.app_7417759816958938374.mp4?ex=672dd8c1&is=672c8741&hm=777ca002e95b972d6e3b4e66cbb99a70c9cf5447c8123211075bb7cc3929d694&
"2024-11-06,22:24:25",_ego.0,#0,,nemouz#0,https://cdn.discordapp.com/attachments/840535839138119680/1303832387603529738/v09044g40000crb13ifog65tuteonisg.mov?ex=672dd8c9&is=672c8749&hm=8d42afb2a046d6c013973d3a47e1fd2fc759f954da7461eaa29dd9eb4b2db063&
"2024-11-06,22:24:38",kitter969,#0,🥵,nemouz#0,
"2024-11-06,22:25:35",edwardkenwayy,#0,,,https://cdn.discordapp.com/attachments/840535839138119680/1303832681003487323/Snapchat-1726815846.mov?ex=672dd90f&is=672c878f&hm=6f7c020bf464164a19774fdd26e94fd438b602917f6451fa0ffd2b3cdd4c47c8&
"2024-11-06,22:25:53",love.rias,#0,# word 🗣️🔥,edwardkenwayy#0,
"2024-11-06,22:26:02",kitter969,#0,he moves smoothly,,
"2024-11-06,22:26:33",love.rias,#0,,kitter969#0,https://cdn.discordapp.com/attachments/840535839138119680/1303832926084923392/image.png?ex=672dd949&is=672c87c9&hm=2cfb8c858332e2b5ef9625870b55ead2cb4601b8df23ffba373a11907c706178&
"2024-11-06,22:26:42",love.rias,#0,7chmtna,,
"2024-11-06,22:26:47",kitter969,#0,<:ALG_Sadge:1188883647772758106>,love.rias#0,
"2024-11-06,22:27:18",kitter969,#0,i ate a lot of crayons today,,
"2024-11-06,22:27:50",love.rias,#0,i stole a bmw today,kitter969#0,
"2024-11-06,22:28:11",kitter969,#0,nro7o n7awsso,love.rias#0,
"2024-11-06,22:28:30",love.rias,#0,3ndk chicha ?,kitter969#0,
"2024-11-06,22:28:41",kitter969,#0,nn,love.rias#0,
"2024-11-06,22:28:50",love.rias,#0,jib w7da w nro7o,,
"2024-11-06,22:28:57",kitter969,#0,njibo 9er3a w nekhdmo wa7da,,
"2024-11-06,22:29:16",love.rias,#0,ahhh yes the good old times,kitter969#0,
"2024-11-06,22:29:20",love.rias,#0,t3jbni t3jbni,,
"2024-11-06,22:29:30",kitter969,#0,<:ALG_kekw:852170231673782332>,,
"2024-11-06,22:29:34",love.rias,#0,nta bayna kont ttfrj min ajl lba9aa,,
"2024-11-06,22:29:41",kitter969,#0,lol,,
"2024-11-06,22:29:47",love.rias,#0,https://tenor.com/view/bear-grylls-camp-campfire-gif-10409202,,
"2024-11-06,22:29:48",kitter969,#0,how did u know,,
"2024-11-06,22:30:13",kitter969,#0,it was fake,love.rias#0,
"2024-11-06,22:30:17",all_i,#0,https://tenor.com/view/the-boys-the-boys-thursday-the-boys-season-4-amazon-prime-video-when-your-ex-is-problematic-gif-1454264311109275080,,
"2024-11-06,22:30:19",kitter969,#0,<:ALG_Sadge:1188883647772758106>,,
"2024-11-06,22:30:23",love.rias,#0,,kitter969#0,https://cdn.discordapp.com/attachments/840535839138119680/1303833888103333999/image.png?ex=672dda2e&is=672c88ae&hm=e7e7b90eaed33165f9e513ccef7994b678ff496adf7aa9e0845369dc513d7229&
