Date,Username,User tag,Content,Mentions,link
"2024-08-06,00:58:45",themask0239,#0,# عرضني لدارو لي طولاط وسرير,_flitox.#0,
"2024-08-06,00:59:04",themask0239,#0,# ويفتخر بألجي سونطر و باطيمات تع فورنسا,,
"2024-08-06,00:59:22",mehdi013482,#0,Yooo,,
"2024-08-06,00:59:32",themask0239,#0,# شوف نوفال تع قسنطينة لبلاد لي بنتها فرونسا فرغة ناس كامل رحو لمدينة جديدة,,
"2024-08-06,01:00:14",themask0239,#0,# وهو تلقاه عايش في طولايط و كوزينة ديما مطايش في ألجي سونطر عايش بلقرنطيطا,,
"2024-08-06,01:01:59",plxyboizeus,#0,# اجمي,,
"2024-08-06,01:02:12",_flitox.,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270170024581271664/voice-message.ogg?ex=672dfdc4&is=672cac44&hm=df40b6299fe5e4dad83395e31c127539ecdcf3b22f9d65e0bec5c7aa4adbb3cd&
"2024-08-06,01:02:22",_flitox.,#0,# اش هاد لكلاوي,plxyboizeus#0,
"2024-08-06,01:02:59",themask0239,#0,# نتا لي وشبيك على ألجي سونطر <@1169250247847972887>  تتكبر زعما,_flitox.#0,
"2024-08-06,01:03:11",themask0239,#0,# تكحل على روسيات و ميغريات,,
"2024-08-06,01:03:13",its_chmsou,#0,<@418799505060659202> AFT7I LMICE,_jaxmine_#0,
"2024-08-06,01:03:22",_jaxmine_,#0,asbr asbr,its_chmsou#0,
"2024-08-06,01:03:28",_jaxmine_,#0,t9it9a,,
"2024-08-06,01:03:33",themask0239,#0,# ayooo,_jaxmine_#0,
"2024-08-06,01:03:46",its_chmsou,#0,rigl bb girl,_jaxmine_#0,
"2024-08-06,01:03:54",_flitox.,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270170451418808370/voice-message.ogg?ex=672dfe2a&is=672cacaa&hm=ded9549ab6dcf99feb4a23e425de316c2f47ee68a6382bff21e5b5ca7fa3bcaf&
"2024-08-06,01:04:30",_flitox.,#0,<@980171823515840604>  khsk zaba wa9il?,its_chmsou#0,
"2024-08-06,01:04:39",themask0239,#0,# <@1169250247847972887>  مش عليك ياشكوبي على وحد فرشة في دسكورد,_flitox.#0,
"2024-08-06,01:05:20",_flitox.,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270170814527836170/voice-message.ogg?ex=672dfe80&is=672cad00&hm=c8eeff6bf98aecd5e7cb1db69438e0c39b315bc393561e4a0e96072ff5fc3454&
"2024-08-06,01:05:24",themask0239,#0,# قالي كيفاش عايش في قسنطينة ومعرف وشنو شغل ألجي سونطر وعاصمة الجنة,,
"2024-08-06,01:05:44",themask0239,#0,<@1169250247847972887>  غدو ندخلك لهذا سرفر فهمو,_flitox.#0,
"2024-08-06,01:05:50",_flitox.,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270170938293485659/voice-message.ogg?ex=672dfe9e&is=672cad1e&hm=66cbfd4badeeb7971244068428d974ea64b80017e5b7ffb42df1df0f939babbf&
"2024-08-06,01:06:02",_flitox.,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270170988189057140/voice-message.ogg?ex=672dfeaa&is=672cad2a&hm=5e6cb5dc545b3aa51f6cdf5df0c685a51010a1018933dccb45c44bbb730dcf51&
"2024-08-06,01:06:05",_jaxmine_,#0,3lach mn9drch nhat l memes?,,
"2024-08-06,01:06:29",themask0239,#0,# نكذب عليك حبابي في ألجي مشي حكاية نكره عاصمة بصح بنادم كيما هذا عايش بلقرنطيطا يتكبر عليا,_flitox.#0,
"2024-08-06,01:06:37",_flitox.,#0,"<@1214967653370691624> 
ادا مابانيتش هذا اعرف ان الشيطان قد منعك <@980171823515840604>",jordyy.a3ttt#0、its_chmsou#0,
"2024-08-06,01:06:37",themask0239,#0,# دك نعتلك تصويرتو,,
"2024-08-06,01:07:04",_flitox.,#0,لازم رول,_jaxmine_#0,
"2024-08-06,01:07:19",its_chmsou,#0,tzirtli 7bb,_flitox.#0,
"2024-08-06,01:07:32",_jaxmine_,#0,aw kifah njibo?,_flitox.#0,
"2024-08-06,01:07:39",plxyboizeus,#0,فاصي فوطويا خويا,themask0239#0,
"2024-08-06,01:07:40",_flitox.,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270171397976756314/voice-message.ogg?ex=672dff0b&is=672cad8b&hm=70b03c63b048121baef0db3a1a9a2d45e5cef4368c475bd95204260ab035d217&
"2024-08-06,01:07:45",themask0239,#0,# أحمم,_jaxmine_#0,
"2024-08-06,01:07:55",_flitox.,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270171464884162632/voice-message.ogg?ex=672dff1b&is=672cad9b&hm=2aca7616d85369d020a4a73e35912a56d9e098ae645c95fba9a5c40f9b608f2b&
"2024-08-06,01:08:06",_flitox.,#0,<:uncannycat:1152013915954352148>,_jaxmine_#0,
"2024-08-06,01:08:07",themask0239,#0,# ايو كيفاش تفصات,,
"2024-08-06,01:08:22",jordyy.a3ttt,#0,mt7tch tsawr nas,themask0239#0,
"2024-08-06,01:08:32",themask0239,#0,اوكي,jordyy.a3ttt#0,
"2024-08-06,01:08:40",_jaxmine_,#0,lazm tchrih ?,themask0239#0,
"2024-08-06,01:08:53",themask0239,#0,<@418799505060659202>  هاهو قوليلو <@1214967653370691624>,jordyy.a3ttt#0、_jaxmine_#0,
"2024-08-06,01:08:54",_flitox.,#0,<@1214967653370691624> قوللها كيفاش تجيبو,jordyy.a3ttt#0、_jaxmine_#0,
"2024-08-06,01:09:06",plxyboizeus,#0,<:juan:1150418197581922344>,,
"2024-08-06,01:09:13",jordyy.a3ttt,#0,ghamlin grv,,
"2024-08-06,01:09:22",plxyboizeus,#0,<:NIGGA_omg:1150394296680329226>,jordyy.a3ttt#0,
"2024-08-06,01:09:28",_jaxmine_,#0,<@1214967653370691624> kifa njib role ta3 nht memes,jordyy.a3ttt#0,
"2024-08-06,01:09:29",kingofohio0383,#0,و كي رحت للعاصمة واش صرا,themask0239#0,
"2024-08-06,01:09:35",themask0239,#0,<@1169250247847972887> من تصويرتو يبان طالع بلقرنطيطا يتكبر عليا انا ولد عاصمة هو مشي شابع كرشو,_flitox.#0,
"2024-08-06,01:09:42",_flitox.,#0,,jordyy.a3ttt#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270171910130368542/voice-message.ogg?ex=672dff86&is=672cae06&hm=a0354321f1e0b0c03aa95290eb14f56e57042e7a4ee758c0075285156433373b&
"2024-08-06,01:09:50",themask0239,#0,مزلت قتلو كون نجي عندكم,kingofohio0383#0,
"2024-08-06,01:10:02",jordyy.a3ttt,#0,a9ra rules,_jaxmine_#0,
"2024-08-06,01:10:37",themask0239,#0,كيما قلهم طهاري تتمنيخ بيا,_flitox.#0,
"2024-08-06,01:10:38",jordyy.a3ttt,#0,zyr ro7k lmn9ch,_flitox.#0,
"2024-08-06,01:10:58",_jaxmine_,#0,machi mktoub,jordyy.a3ttt#0,
"2024-08-06,01:11:07",themask0239,#0,<@1169250247847972887>,_flitox.#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270172267426615296/VID_20240804_154418.mp4?ex=672dffdb&is=672cae5b&hm=b2d0131e88abdb60800e14bfbf0f06d57867960afec1389084e61de3ee6b6952&
"2024-08-06,01:11:07",jordyy.a3ttt,#0,nikzbi ra7 l nitro,,
"2024-08-06,01:11:11",kingofohio0383,#0,هذا مكان علابالي كاش ما درتوا هدة تاع هوغا,themask0239#0,
"2024-08-06,01:11:42",kingofohio0383,#0,I didn't lost my virginty cus i don't lose ever,themask0239#0,
"2024-08-06,01:11:45",themask0239,#0,لا مكانش ديجا بطلت نروح غير جيجل أرض أجداد,kingofohio0383#0,
"2024-08-06,01:11:45",jordyy.a3ttt,#0,@everyone li 3ndo nitro gift nmdlo admin,,
"2024-08-06,01:11:58",lucasuormahnocarchilos099,#0,<:emoji_47:1151909990727163954>,,
"2024-08-06,01:12:01",rissel_05,#0,9iw,jordyy.a3ttt#0,
"2024-08-06,01:12:03",themask0239,#0,سليماني <:emoji_47:1151909990727163954>,jordyy.a3ttt#0,
"2024-08-06,01:12:12",midnightakram.,#0,<:NIGGA_omg:1150394296680329226>,jordyy.a3ttt#0,
"2024-08-06,01:12:15",kingofohio0383,#0,ولاد ساز من عندي ربي عزاز,themask0239#0,
"2024-08-06,01:12:24",vh6517,#0,عندي نبيعهولك ب 200k,jordyy.a3ttt#0,
"2024-08-06,01:12:27",themask0239,#0,<@1188909935984115803> راك تسمع,midnightakram.#0,
"2024-08-06,01:12:31",_flitox.,#0,,jordyy.a3ttt#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270172618934194250/voice-message.ogg?ex=672e002f&is=672caeaf&hm=2d4e04d045e0b07f4a91fc4c9b88cbe2c9cf2ed35fa4d11a5ee311c636a2c774&
"2024-08-06,01:12:33",mehdi013482,#0,Vive Alger,,
"2024-08-06,01:12:34",themask0239,#0,قلك باطل,vh6517#0,
"2024-08-06,01:12:39",guts_0.,#0,ويييييي,vh6517#0,
"2024-08-06,01:12:42",guts_0.,#0,محارب شهواني,,
"2024-08-06,01:12:44",guts_0.,#0,لاباس,,
"2024-08-06,01:12:53",h.71p,#0,Fr,,
"2024-08-06,01:12:55",h.71p,#0,Hey,,
"2024-08-06,01:12:58",xd7_ofc,#0,zawali,jordyy.a3ttt#0,
"2024-08-06,01:12:58",h.71p,#0,Yakl,,
"2024-08-06,01:13:03",themask0239,#0,<@1214967653370691624> ندير إبادة لهذو ؟,jordyy.a3ttt#0,
"2024-08-06,01:13:10",themask0239,#0,لي درو فلاق قي,,
"2024-08-06,01:13:11",_flitox.,#0,<:uhoh:1150411415572721765>,jordyy.a3ttt#0,
"2024-08-06,01:13:17",h.71p,#0,سلام عليكم,,
"2024-08-06,01:13:21",vooy,#0,هوم لاندر ماشي بيلي بوتشر دقلك شاكوش في عينك؟,themask0239#0,
"2024-08-06,01:13:54",themask0239,#0,دكيتلو تورنفيس في ڨلاويه,vooy#0,
"2024-08-06,01:14:24",vooy,#0,زح بالكوم بواند V,themask0239#0,
"2024-08-06,01:14:47",themask0239,#0,# حملة إنتخابية,,https://cdn.discordapp.com/attachments/1227367017661595708/1270173189665984593/Picsart_24-08-05_10-52-15-934.jpg?ex=672e00b7&is=672caf37&hm=baa050f99d3f00c996d4c03f866210b320927a97282f68056a9a0b084f1049ff&
"2024-08-06,01:14:52",.heythemdz,#0,برااااخ استغلال,jordyy.a3ttt#0,
"2024-08-06,01:15:02",midnightakram.,#0,بالك عندي link <:702623479245307944:1150411530660237343>,themask0239#0,
"2024-08-06,01:15:10",_flitox.,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270173286839484587/voice-message.ogg?ex=672e00ce&is=672caf4e&hm=b71626593a1685cc65feea58873c76925c82ba14bb6718bab8bdbc1c94459a2d&
"2024-08-06,01:15:14",themask0239,#0,<@952618507483381860>  متنساش مناش في سرفرات خليج,.heythemdz#0,
"2024-08-06,01:15:25",kingofohio0383,#0,و الجامعيات كيفاه ؟؟,themask0239#0,
"2024-08-06,01:15:37",.heythemdz,#0,ياخو انا نص حياتي فالسيرفر هذاك كشغل تئقلمت,themask0239#0,
"2024-08-06,01:15:49",themask0239,#0,# بعثتهم ينظفو سكك حديدة في صحراء لإظاهر مساوات بين رجل ومرأة,kingofohio0383#0,
"2024-08-06,01:16:17",kingofohio0383,#0,"Sex abuse 
need it",themask0239#0,
"2024-08-06,01:16:22",themask0239,#0,# لشتى أنا ثاني كنت ادمن في سرفر بندر قبل إنقلاب,.heythemdz#0,
"2024-08-06,01:16:23",6178320442,#0,Zbi,,
"2024-08-06,01:16:24",ak_miro,#0,يانمي راهي 1,,
"2024-08-06,01:16:25",ak_miro,#0,خير,,
"2024-08-06,01:16:34",6178320442,#0,Khalona nrogdo,,
"2024-08-06,01:16:46",noob_saltou7,#0,Chkon pinani?,,
"2024-08-06,01:16:48",t_l_13,#0,oui,,
"2024-08-06,01:16:53",kingofohio0383,#0,رانا راقدين في فراشك ؟,6178320442#0,
"2024-08-06,01:16:53",ak_miro,#0,ياسبونج يالعريان ارحل,,
"2024-08-06,01:16:57",ak_miro,#0,خلينا نرقدو,,
"2024-08-06,01:16:58",.heythemdz,#0,براااخ لهيت ليدير انقلاب تحشالو هو ماشي السيرفر,themask0239#0,
"2024-08-06,01:17:00",t_l_13,#0,3ndi netro gif,,
"2024-08-06,01:17:03",midnightakram.,#0,Fuck معنديش <:emoji_84:1188620191576367134>,,
"2024-08-06,01:17:03",khairo0_65209,#0,Er7al,,
"2024-08-06,01:17:06",_flitox.,#0,,6178320442#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270173774947549225/voice-message.ogg?ex=672e0142&is=672cafc2&hm=a141f91962c3d50a54d8a84e7f85c3ac70afa049abbf50d53e2627b63c812f60&
"2024-08-06,01:17:14",kingofohio0383,#0,<:emoji_109:1259887162296635402>,,
"2024-08-06,01:17:18",6178320442,#0,Ay bl3,kingofohio0383#0,
"2024-08-06,01:17:23",ak_miro,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270173846091071549/voice-message.ogg?ex=672e0153&is=672cafd3&hm=83622a0c3a2da5f321fe7b29a4b66cd1796f52b74a1302cee7b91313318cf532&
"2024-08-06,01:17:45",t_l_13,#0,<@1214967653370691624>,jordyy.a3ttt#0,
"2024-08-06,01:17:52",rahim_gm10_09939,#0,🗿,,
"2024-08-06,01:17:53",t_l_13,#0,ana 3ndi netro gif,,
"2024-08-06,01:17:58",nounou8528,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1270173991864238123/voice-message.ogg?ex=672e0176&is=672caff6&hm=8ab5d809c3e8387417e01556debb0eb849d6fdd597deaf9a351d4caa0393954b&
"2024-08-06,01:18:02",ymah0059,#0,Sa7bi la mekhsi nseleflek 9elwa,_flitox.#0,
"2024-08-06,01:18:20",ak_miro,#0,يدكم فيه للابد,,
"2024-08-06,01:18:23",ak_miro,#0,<:9k:1189273274455179358>,,
"2024-08-06,01:18:38",sadakefetihani,#0,تلعب بوبجي,,
"2024-08-06,01:18:49",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270174207417909409/voice-message.ogg?ex=672e01a9&is=672cb029&hm=65fe2cc6f0886b8725f0b3ed0e3eeb62a76bc4ab66c1235cd6196c04705573fd&
"2024-08-06,01:19:01",ak_miro,#0,ياذباح اليهود احويهم يرح باباك,,
"2024-08-06,01:19:22",t_l_13,#0,<@1214967653370691624>,jordyy.a3ttt#0,
"2024-08-06,01:19:26",t_l_13,#0,aloo,,
"2024-08-06,01:19:31",imraane._93489,#0,خاوتي راه الميساج لنكتبو يتفاصا,,
"2024-08-06,01:19:50",ak_miro,#0,باسكو طيحتي,,
"2024-08-06,01:19:50",chinwi0314,#0,أنا أبحت عن البورنو,,
"2024-08-06,01:19:52",ak_miro,#0,ممنوع طيح,,
"2024-08-06,01:19:52",.heythemdz,#0,صاحبي منين واك تخرا فالنيترو,t_l_13#0,
"2024-08-06,01:19:56",_flitox.,#0,,imraane._93489#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270174485403926609/voice-message.ogg?ex=672e01ec&is=672cb06c&hm=986911ffb08397c5e53f150d2f1bb721697e7d8284fe2056c1e1bc68c6674cb5&
"2024-08-06,01:20:06",ak_miro,#0,ولد وزير مفسد فالارض,.heythemdz#0,
"2024-08-06,01:20:06",chinwi0314,#0,أنا من الشرق الأوسط,,
"2024-08-06,01:20:07",t_l_13,#0,money,.heythemdz#0,
"2024-08-06,01:20:09",ak_miro,#0,يخرى دراهم,,
"2024-08-06,01:20:10",rahim_gm10_09939,#0,دوك عمي حب يمسهالي مسيتهالوا ليه و ل بنتو بنتو عريض حالا 🫠✨,,
"2024-08-06,01:20:13",ymah0059,#0,Mam ida seleftlek tediha khtek,_flitox.#0,
"2024-08-06,01:20:17",.heythemdz,#0,براااخ,ak_miro#0,
"2024-08-06,01:20:32",.heythemdz,#0,برااااخ,t_l_13#0,
"2024-08-06,01:20:41",t_l_13,#0,ouu,.heythemdz#0,
"2024-08-06,01:20:41",imraane._93489,#0,وقتاه نحيتو التطياح من السيرفر؟,_flitox.#0,
"2024-08-06,01:20:50",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270174714375049286/voice-message.ogg?ex=672e0222&is=672cb0a2&hm=ec03595fd7500d1af014d23493e1239a4b5f1394bebb11d7b5b14438d1264ea8&
"2024-08-06,01:20:52",themask0239,#0,مفهمتني قالك أدمنز بزاف حبين يسيرو سرفر و زعما مؤمرة ومشكل منحولناش رولات عطونا بندات حسب مافهمت خيرو واحيد عشوائين ينحوهم من هذاك يوم سرفر بندر أصبح اسواء,.heythemdz#0,
"2024-08-06,01:21:11",themask0239,#0,<@1169250247847972887>,_flitox.#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270174800739963004/VID_20240806_011834.mp4?ex=672e0237&is=672cb0b7&hm=f7c6d3331e5e30c55f08e4c7e9d2ba1ea73bd3a77488bb549b29d76f6ab30e93&
"2024-08-06,01:21:15",_flitox.,#0,,imraane._93489#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270174818183942237/voice-message.ogg?ex=672e023b&is=672cb0bb&hm=ea82da464bc42a04580a98fb1f3c4f0444ac1c992f60446413fe282e9c65d783&
"2024-08-06,01:21:22",sadakefetihani,#0,قلي طبيب باش نعيش كاش واحد يمسهولي ضاروري,,
"2024-08-06,01:21:38",.heythemdz,#0,ونت علاه نت وش درت,themask0239#0,
"2024-08-06,01:21:54",alialzhir,#0,😡,,
"2024-08-06,01:21:54",ymah0059,#0,Kho 3od اختاصر lhdra voc ta3 13 sec ya zebi podcast hada,_flitox.#0,
"2024-08-06,01:21:58",sadakefetihani,#0,نكت قط,,
"2024-08-06,01:22:04",_flitox.,#0,# Look at zebiiiiii now 🙂,themask0239#0,
"2024-08-06,01:22:06",rahim_gm10_09939,#0,غير موت,sadakefetihani#0,
"2024-08-06,01:22:18",unknown_210565,#0,شكون راس القلوة لي نوضني على 1,,
"2024-08-06,01:22:22",themask0239,#0,كنت عندي مشاكل معهم كانو صاحبهم يخرقو قواعد وأنا نبقى نديرلهم تحذيرات,.heythemdz#0,
"2024-08-06,01:22:31",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175138876493866/voice-message.ogg?ex=672e0287&is=672cb107&hm=259b6bfd96de9416e3e900415a52edaed52346fbe6b9496083809fa1e46ffc2c&
"2024-08-06,01:22:31",unknown_210565,#0,<:9k:1189273274455179358>,,
"2024-08-06,01:22:39",6178320442,#0,Ntom ga3 hna ttkhaylo za3ma tota ntoma crenge,,
"2024-08-06,01:22:46",unknown_210565,#0,يهاه,,
"2024-08-06,01:22:48",unknown_210565,#0,يهدر بالكرنج,,
"2024-08-06,01:22:52",6178320442,#0,Nik 7tchonkom,,
"2024-08-06,01:22:53",themask0239,#0,<@1269094448609099776> <:9k:1189273274455179358>,unknown_210565#0,
"2024-08-06,01:22:57",.heythemdz,#0,نرومالمو فوق زوج تحذيرات اعطيه ميوت 3شهور مايرجعش,themask0239#0,
"2024-08-06,01:22:58",unknown_210565,#0,يعطا-ي تقول مخدوم فالهند,,
"2024-08-06,01:23:00",ymah0059,#0,Mli7 voc ta3 6 sec (تطور ملحوظ),_flitox.#0,
"2024-08-06,01:23:01",rahim_gm10_09939,#0,ماتروحش تقود,6178320442#0,
"2024-08-06,01:23:11",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175303905312858/voice-message.ogg?ex=672e02af&is=672cb12f&hm=568687011ef674621e68e954c6a11abef367913432036f6c8059a08064ef806d&
"2024-08-06,01:23:13",imraane._93489,#0,قادر روحك Nikmok,6178320442#0,
"2024-08-06,01:23:15",unknown_210565,#0,ياخاوتي يدكم فيه واش راح نقولكم,,
"2024-08-06,01:23:15",6178320442,#0,Nbnyt fi tizk,rahim_gm10_09939#0,
"2024-08-06,01:23:15",themask0239,#0,<@1269094448609099776>,unknown_210565#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175323299905669/Snapinsta.app_video_An9jh71uo3Uk-z-JUfayw3ze8mwlL72JWC9vlX146zQyihJhBao5NGpUUtJrM-7tcBRwS_DR_f7PCxUKSCbPFfU.mp4?ex=672e02b3&is=672cb133&hm=6349fa6b5d1217b235128caac81f203dbd57d473a3a68e6b777d4a0e9db15200&
"2024-08-06,01:23:26",sadakefetihani,#0,لالا تعيش مسهولي,rahim_gm10_09939#0,
"2024-08-06,01:23:28",_flitox.,#0,2 sec moli7 tanit 🙂,ymah0059#0,
"2024-08-06,01:23:31",unknown_210565,#0,خلينا من هوملاندر درك نطنن,,
"2024-08-06,01:23:34",6178320442,#0,Nikamok,imraane._93489#0,
"2024-08-06,01:23:36",themask0239,#0,يعودو يرجعوهم,.heythemdz#0,
"2024-08-06,01:23:37",ymah0059,#0,Ghadek l7al kho? 😂,_flitox.#0,
"2024-08-06,01:23:38",unknown_210565,#0,🤤🤤,,
"2024-08-06,01:23:55",unknown_210565,#0,<:9k:1189273274455179358>,,
"2024-08-06,01:23:56",ymah0059,#0,<@1169250247847972887>  Aw la 9restek 7okha 😂,_flitox.#0,
"2024-08-06,01:23:58",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175501939507280/voice-message.ogg?ex=672e02de&is=672cb15e&hm=a7686010cf28d8771cce6ef838457211448fd1e3618e7438aa74147c54415fa1&
"2024-08-06,01:24:11",noob_saltou7,#0,<@418799505060659202> <@879400990351196170> يا زح كرينج,_jaxmine_#0、songoku1882#0,
"2024-08-06,01:24:12",imraane._93489,#0,ياخو روح بول وارقد ورجع تلفون لمك,6178320442#0,
"2024-08-06,01:24:18",themask0239,#0,<@952618507483381860>  وهذا وش حكايتو,.heythemdz#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175584542265364/image-16.png?ex=672e02f2&is=672cb172&hm=2cbfee54c8f096e31aca0b004ceda3c4ae6a8b0460dfc1e57955c60e2c062b5c&
"2024-08-06,01:24:31",unknown_210565,#0,يدكم فيه,,
"2024-08-06,01:24:32",rahim_gm10_09939,#0,الهدرة ساهلة,6178320442#0,
"2024-08-06,01:24:32",unknown_210565,#0,<:9k:1189273274455179358>,,
"2024-08-06,01:24:34",_flitox.,#0,,ymah0059#0,https://cdn.discordapp.com/attachments/1227367017661595708/1270175654578491462/voice-message.ogg?ex=672e0302&is=672cb182&hm=3c8daee0bad79895c484584f70cb81066035f8c1cb20a4d88a13ea0056e053b9&
"2024-08-06,01:24:35",ymah0059,#0,Yakho ze3ma ki teya7li t9isni?? 😂 Mazelek 7abes f 2016 yamat l ghefla yah,_flitox.#0,
"2024-08-06,01:24:38",themask0239,#0,يعودو يرجعوهم لسرفر,.heythemdz#0,
"2024-08-06,01:24:52",unknown_210565,#0,<:NIGGA_omg:1150394296680329226>,,
"2024-08-06,01:24:56",unknown_210565,#0,ماتقعدش,,
"2024-08-06,01:25:02",.heythemdz,#0,وش بغا,themask0239#0,
"2024-08-06,01:25:07",unknown_210565,#0,لحوا,,
"2024-08-06,01:25:09",unknown_210565,#0,ودراهم,,
"2024-08-06,01:25:12",ymah0059,#0,Kho dir script w arwa7 ahder mato93edch tiri fel hadra brk,_flitox.#0,
"2024-08-06,01:25:13",.heythemdz,#0,اذا دالك حاجة عيطلي,themask0239#0,
"2024-08-06,01:25:45",themask0239,#0,# أشخاص قد تعرفهم,,https://cdn.discordapp.com/attachments/1227367017661595708/1270175949069222040/449670358_1646692086114197_39869868501810830_n.jpg?ex=672e0348&is=672cb1c8&hm=be693f01b173a914e67a398f08cd64a5f51cae0da7322a5c44d941a060c1e584&
"2024-08-06,01:26:04",.heythemdz,#0,هوفا وهوفا وهوفا,themask0239#0,
"2024-08-06,01:26:14",ymah0059,#0,هوفا هوفا هوفا,,
"2024-08-06,01:26:29",unknown_210565,#0,درك درك,ymah0059#0,
"2024-08-06,01:26:34",themask0239,#0,يعيشك العزيز المهم أنا مبياش بصح يطبق قنون على جميع مشي على طفلة لا وأنا نعطيك باند كون تتنفس,.heythemdz#0,
"2024-08-06,01:26:41",unknown_210565,#0,هوفا هوفا هوفا,,
"2024-08-06,01:26:44",unknown_210565,#0,ورابع,,
"2024-08-06,01:26:46",unknown_210565,#0,يتبع ذر,,
"2024-08-06,01:26:52",ymah0059,#0,هوفا هوفا هوفا,,
"2024-08-06,01:27:30",ymah0059,#0,و الخامس,,
"2024-08-06,01:27:33",ymah0059,#0,يماه تشم,,
"2024-08-06,01:27:44",gaxtota,#0,<@1247683009017282694>,rahim_gm10_09939#0,
"2024-08-06,01:28:03",rahim_gm10_09939,#0,وي,,
"2024-08-06,01:28:19",.heythemdz,#0,._.,themask0239#0,
"2024-08-06,01:28:43",rahim_gm10_09939,#0,:3,,
"2024-08-06,01:28:47",_flitox.,#0,"<@1191354977193570356> 
طحت عليهم دايرين بورن فالشيل 2 🗿",themask0239#0,
"2024-08-06,01:28:57",q52q,#0,Slm,,
"2024-08-06,01:29:12",unknown_210565,#0,او,,
"2024-08-06,01:29:14",imraane._93489,#0,عليكم السلام سليماني,q52q#0,
"2024-08-06,01:29:17",unknown_210565,#0,وماعرضونيش العطا-يين,,
"2024-08-06,01:29:23",unknown_210565,#0,قتلهم عيطولي,,
"2024-08-06,01:29:27",q52q,#0,Ya7asrah lolbare7 15 wa7ed ybnyt f chill 1,_flitox.#0,
"2024-08-06,01:29:36",gaxtota,#0,يدكم فيه,,
"2024-08-06,01:29:38",themask0239,#0,# شكون لي,,
"2024-08-06,01:29:43",themask0239,#0,# حطو شكون,,
"2024-08-06,01:30:07",unknown_210565,#0,يمدلك لقلاوي,,
"2024-08-06,01:30:12",unknown_210565,#0,<:9k:1189273274455179358>,,
"2024-08-06,01:30:15",q52q,#0,Umdlk l9lawi,oussama_hzl#0,
"2024-08-06,01:30:17",themask0239,#0,<@881547756630577173>  ارواح,oussama_hzl#0,
"2024-08-06,01:30:33",themask0239,#0,# تدي قلاوي,,
"2024-08-06,01:30:37",themask0239,#0,# وميوت,,
"2024-08-06,01:30:45",rahim_gm10_09939,#0,و زك,,
"2024-08-06,01:30:47",_flitox.,#0,سيرفر تناخ فالسبي ياخو خطيناه يامات تعمر ببني مزمل,q52q#0,
"2024-08-06,01:30:54",themask0239,#0,# كلمة أخيرة,,
"2024-08-06,01:30:55",mhmdy,#0,كاين بصح ادفع,jordyy.a3ttt#0,
"2024-08-06,01:31:07",mhmdy,#0,لاشيء مجاني,,
"2024-08-06,01:31:16",themask0239,#0,# مع رئيس وزراء بش يحويك,oussama_hzl#0,
"2024-08-06,01:31:18",mhmdy,#0,مش من علاجال رتبه بلا فائدة مرح تزيد ولا تنقص غير ميزات تافها,,
"2024-08-06,01:31:21",mhmdy,#0,🗿,,
"2024-08-06,01:31:29",mhmdy,#0,الادمن شيء لا ينخدع فيه الا ضعفاء,,
"2024-08-06,01:31:46",_flitox.,#0,<@1048270773653098506> ايا مول البورن ارواح ارواح,raad_x_001#0,
"2024-08-06,01:31:55",mhmdy,#0,موملاندر,,
"2024-08-06,01:31:57",gaxtota,#0,Tota,,
"2024-08-06,01:32:04",themask0239,#0,# راني شربتو لحليب,oussama_hzl#0,
"2024-08-06,01:32:12",imraane._93489,#0,طاح القدر,themask0239#0,
"2024-08-06,01:32:15",mhmdy,#0,عندي تصويره لقيتها ف انستا تاعك يا هوملاندر,,
"2024-08-06,01:32:23",mhmdy,#0,منقدرش نبعث هنا🗿,,
"2024-08-06,01:32:24",_flitox.,#0,اييييييه انتيك,raad_x_001#0,
"2024-08-06,01:32:25",gaxtota,#0,كاينة,mhmdy#0,
